Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
13/11/2008;18:57:00;1.968;0.078;235.680;8.200;0.000;0.000;17.000
17/2/2010;14:05:00;0.568;0.000;247.960;2.400;0.000;1.000;0.000
21/5/2009;20:45:00;3.510;0.480;237.200;14.800;38.000;1.000;11.000
19/8/2010;02:37:00;?;?;?;?;?;?;
23/6/2010;18:56:00;0.386;0.232;240.450;1.800;1.000;0.000;1.000
22/3/2007;21:56:00;2.452;0.000;236.370;10.200;0.000;1.000;17.000
27/3/2009;07:26:00;2.622;0.000;241.650;10.800;0.000;0.000;18.000
22/6/2007;18:34:00;0.216;0.130;240.750;1.000;0.000;0.000;0.000
23/2/2009;05:56:00;1.386;0.068;245.490;5.600;0.000;0.000;0.000
9/6/2007;10:04:00;2.594;0.164;235.530;11.000;37.000;2.000;0.000
28/5/2008;04:27:00;0.324;0.220;239.600;1.600;0.000;0.000;0.000
6/4/2010;00:11:00;0.306;0.090;244.400;1.200;0.000;0.000;1.000
25/10/2008;22:25:00;0.318;0.086;244.540;1.200;0.000;0.000;0.000
4/12/2009;23:33:00;0.388;0.080;241.580;1.600;0.000;0.000;1.000
3/12/2008;15:41:00;0.572;0.272;247.310;2.600;0.000;0.000;0.000
8/11/2008;11:15:00;0.652;0.126;240.680;2.800;0.000;0.000;0.000
21/12/2008;22:28:00;0.484;0.000;242.420;2.000;1.000;0.000;0.000
27/10/2009;01:10:00;2.530;0.000;241.830;10.400;38.000;0.000;0.000
22/8/2008;11:15:00;0.166;0.136;239.160;0.800;0.000;2.000;1.000
20/1/2007;17:18:00;2.568;0.000;237.680;10.800;0.000;0.000;17.000
19/1/2009;23:16:00;0.434;0.192;247.470;2.000;0.000;0.000;0.000
25/4/2010;07:50:00;0.306;0.094;241.670;1.200;0.000;1.000;0.000
23/9/2010;00:20:00;0.186;0.050;244.440;0.800;0.000;0.000;1.000
8/1/2010;03:41:00;0.360;0.142;250.020;1.400;0.000;0.000;0.000
6/6/2007;23:11:00;1.290;0.056;237.900;5.400;0.000;0.000;18.000
6/6/2007;09:53:00;1.398;0.184;232.360;6.000;0.000;1.000;16.000
4/12/2009;04:48:00;0.316;0.000;248.100;1.400;0.000;0.000;0.000
11/7/2007;14:03:00;0.238;0.108;238.230;1.000;0.000;0.000;0.000
16/8/2007;06:06:00;0.104;0.000;240.130;0.400;0.000;0.000;0.000
19/3/2009;10:19:00;1.434;0.194;237.520;6.000;0.000;1.000;18.000
13/8/2009;10:24:00;?;?;?;?;?;?;
28/11/2009;04:20:00;0.320;0.104;244.050;1.400;0.000;0.000;0.000
27/12/2009;09:12:00;1.608;0.000;243.290;6.600;0.000;0.000;19.000
30/6/2009;23:31:00;0.960;0.482;244.040;4.600;0.000;2.000;9.000
18/6/2007;10:13:00;1.132;0.000;237.010;4.600;0.000;0.000;18.000
18/12/2009;15:52:00;1.766;0.124;250.570;7.000;0.000;1.000;20.000
16/1/2009;13:33:00;0.268;0.000;244.260;1.200;0.000;0.000;0.000
15/9/2009;12:20:00;0.190;0.000;243.000;0.800;0.000;0.000;1.000
10/1/2008;08:01:00;2.800;0.068;236.520;11.800;0.000;0.000;17.000
1/9/2008;02:43:00;0.356;0.222;239.690;1.800;0.000;0.000;1.000
27/7/2009;14:13:00;0.302;0.234;242.720;1.600;0.000;1.000;1.000
28/12/2008;03:21:00;1.782;0.106;249.000;7.000;0.000;0.000;0.000
8/5/2009;10:08:00;1.434;0.000;239.600;6.000;0.000;1.000;19.000
26/11/2007;22:42:00;0.984;0.102;245.150;4.000;0.000;0.000;0.000
16/10/2008;12:12:00;0.778;0.096;239.540;3.200;1.000;0.000;0.000
25/4/2007;21:09:00;2.164;0.186;232.740;9.400;0.000;0.000;16.000
1/9/2007;00:20:00;0.326;0.262;241.340;1.600;0.000;0.000;0.000
19/2/2008;19:34:00;1.790;0.338;234.260;7.800;0.000;0.000;0.000
18/9/2008;19:08:00;0.688;0.114;238.490;2.800;0.000;0.000;1.000
20/4/2007;21:49:00;2.026;0.102;239.320;8.600;2.000;0.000;0.000
7/12/2009;13:17:00;1.404;0.098;241.240;5.800;0.000;2.000;19.000
5/12/2007;23:25:00;0.566;0.240;245.570;2.600;0.000;0.000;0.000
19/8/2008;07:55:00;0.112;0.068;241.940;0.600;0.000;0.000;0.000
22/7/2007;18:32:00;0.336;0.116;236.900;1.600;0.000;0.000;0.000
20/5/2008;21:25:00;2.300;0.000;240.130;9.600;0.000;0.000;18.000
12/3/2008;15:09:00;0.328;0.096;245.170;1.400;0.000;1.000;0.000
6/11/2009;17:01:00;1.504;0.000;244.090;6.200;0.000;0.000;19.000
19/8/2009;20:50:00;0.308;0.222;243.140;1.600;0.000;2.000;1.000
13/1/2010;09:53:00;?;?;?;?;?;?;
10/2/2010;09:03:00;1.370;0.000;241.250;5.600;0.000;0.000;19.000
14/12/2008;03:03:00;1.362;0.056;243.330;5.600;0.000;0.000;18.000
13/9/2009;22:08:00;4.984;0.000;234.270;21.400;37.000;0.000;17.000
19/5/2008;15:10:00;0.228;0.112;241.260;1.000;0.000;0.000;1.000
20/1/2010;17:43:00;1.108;0.122;242.190;4.600;0.000;0.000;0.000
23/7/2008;09:35:00;1.486;0.314;237.690;6.400;0.000;1.000;18.000
2/10/2008;14:57:00;0.230;0.000;242.510;1.000;0.000;0.000;1.000
24/4/2008;20:01:00;0.906;0.156;240.540;3.800;0.000;0.000;1.000
18/11/2007;22:10:00;1.348;0.052;239.770;5.600;0.000;0.000;0.000
11/5/2009;08:57:00;1.344;0.000;241.900;5.400;0.000;0.000;19.000
7/3/2007;16:14:00;1.886;0.280;243.470;7.800;0.000;0.000;18.000
24/8/2010;13:50:00;0.250;0.084;239.640;1.200;0.000;1.000;0.000
6/6/2010;04:41:00;0.342;0.220;244.370;1.600;0.000;0.000;1.000
24/4/2008;11:27:00;0.484;0.332;239.640;2.400;0.000;2.000;1.000
5/4/2007;01:11:00;0.364;0.202;243.130;1.600;0.000;1.000;0.000
29/11/2008;17:31:00;1.568;0.000;236.610;6.600;0.000;0.000;17.000
3/12/2009;19:05:00;0.794;0.206;240.600;3.400;0.000;0.000;1.000
30/8/2010;05:40:00;0.296;0.108;240.100;1.400;0.000;0.000;0.000
14/10/2007;01:31:00;1.458;0.166;237.770;6.200;0.000;0.000;0.000
15/8/2008;03:25:00;0.254;0.260;242.130;1.400;0.000;0.000;1.000
11/3/2007;20:11:00;3.334;0.418;236.900;14.800;12.000;1.000;17.000
31/7/2009;14:56:00;0.140;0.000;243.240;0.600;0.000;0.000;0.000
6/9/2007;21:54:00;3.334;0.260;235.340;14.200;0.000;36.000;0.000
28/3/2008;08:05:00;1.494;0.066;241.250;6.200;2.000;0.000;18.000
7/1/2010;09:12:00;1.320;0.000;241.730;5.400;0.000;0.000;19.000
18/5/2010;09:13:00;1.394;0.064;238.620;5.800;0.000;1.000;18.000
11/4/2010;09:18:00;2.204;0.248;238.380;9.200;0.000;0.000;18.000
28/11/2008;02:13:00;0.406;0.226;245.800;1.800;0.000;1.000;0.000
8/2/2009;23:40:00;0.402;0.188;245.370;1.800;0.000;2.000;0.000
28/5/2008;18:49:00;1.580;0.388;243.250;6.600;0.000;0.000;18.000
2/5/2008;10:57:00;1.788;0.090;238.790;7.400;0.000;0.000;18.000
17/12/2006;13:18:00;1.434;0.100;238.380;6.000;0.000;0.000;18.000
27/4/2007;05:03:00;0.178;0.064;234.650;0.800;0.000;0.000;0.000
28/1/2007;01:20:00;1.736;0.000;239.800;8.000;0.000;0.000;0.000
3/9/2010;06:32:00;0.950;0.096;239.810;4.000;0.000;0.000;0.000
23/5/2008;10:31:00;3.062;0.468;236.400;13.200;0.000;1.000;18.000
18/1/2008;21:13:00;4.542;0.202;235.000;19.200;0.000;0.000;0.000
8/6/2007;04:56:00;0.174;0.056;235.430;0.800;0.000;0.000;0.000
28/7/2007;10:58:00;4.458;0.000;231.450;19.200;0.000;70.000;0.000
16/10/2008;14:24:00;0.962;0.000;241.650;4.200;0.000;0.000;1.000
31/1/2008;03:53:00;0.330;0.000;242.130;1.600;0.000;0.000;0.000
29/8/2010;20:27:00;1.844;0.090;238.620;7.600;0.000;0.000;18.000
22/9/2007;06:47:00;1.250;0.072;237.990;5.200;0.000;0.000;18.000
4/7/2007;18:36:00;0.240;0.112;244.150;1.000;0.000;1.000;0.000
8/5/2009;19:57:00;1.556;0.112;240.210;6.400;0.000;0.000;18.000
19/2/2010;11:45:00;1.880;0.300;240.780;7.800;0.000;0.000;19.000
12/1/2010;02:59:00;0.400;0.230;245.970;1.800;0.000;1.000;1.000
22/3/2008;20:35:00;5.554;0.060;233.690;23.800;36.000;0.000;17.000
22/3/2009;21:18:00;1.534;0.058;241.120;6.400;0.000;0.000;18.000
29/10/2007;19:44:00;0.286;0.086;238.840;1.200;0.000;1.000;0.000
20/1/2007;15:30:00;1.322;0.000;241.260;5.400;0.000;0.000;18.000
17/8/2010;04:21:00;0.758;0.094;240.750;3.200;0.000;0.000;1.000
18/4/2008;10:19:00;1.302;0.000;239.050;5.400;0.000;0.000;18.000
27/4/2010;05:14:00;0.886;0.204;240.480;3.800;0.000;0.000;1.000
12/11/2009;13:56:00;0.354;0.138;244.430;1.600;0.000;1.000;1.000
3/5/2009;15:39:00;1.064;0.150;244.960;4.400;0.000;0.000;12.000
24/1/2007;01:03:00;3.458;0.000;241.240;14.200;0.000;0.000;18.000
27/8/2008;23:00:00;0.084;0.000;244.010;0.200;0.000;0.000;1.000
22/1/2009;05:20:00;0.390;0.088;247.210;1.600;0.000;0.000;0.000
11/4/2007;00:14:00;1.378;0.096;241.430;5.600;0.000;2.000;17.000
23/5/2007;04:21:00;0.350;0.158;235.580;1.600;0.000;1.000;0.000
31/5/2008;15:28:00;0.452;0.114;242.340;2.000;0.000;0.000;0.000
26/2/2007;17:55:00;0.220;0.000;243.690;0.800;0.000;0.000;0.000
24/10/2007;00:47:00;0.226;0.000;242.500;1.000;0.000;0.000;0.000
6/5/2008;16:50:00;3.254;0.110;236.510;14.200;0.000;28.000;18.000
7/1/2010;11:17:00;1.332;0.000;242.810;5.400;0.000;0.000;19.000
12/12/2008;19:26:00;1.674;0.314;240.650;7.000;0.000;1.000;0.000
18/7/2009;05:39:00;0.216;0.090;244.060;1.000;0.000;0.000;0.000
16/6/2009;09:01:00;2.196;0.210;237.570;10.000;1.000;0.000;17.000
8/9/2007;19:55:00;0.348;0.206;241.270;1.600;0.000;1.000;0.000
18/9/2010;22:27:00;1.934;0.000;242.090;8.000;0.000;1.000;18.000
30/3/2008;08:12:00;0.330;0.088;242.370;1.400;0.000;0.000;0.000
27/10/2007;12:48:00;1.998;0.210;240.400;8.200;1.000;0.000;17.000
5/4/2008;06:51:00;0.394;0.194;242.630;1.800;0.000;0.000;0.000
14/11/2010;16:50:00;2.254;0.128;236.770;9.400;0.000;0.000;17.000
5/2/2009;07:17:00;0.682;0.000;240.410;2.800;0.000;0.000;0.000
2/5/2009;10:53:00;1.534;0.352;237.940;6.600;0.000;0.000;18.000
16/11/2010;11:34:00;0.242;0.050;241.950;1.000;0.000;0.000;0.000
19/9/2010;05:59:00;0.214;0.054;241.020;0.800;0.000;0.000;0.000
30/4/2007;21:21:00;1.734;0.096;228.930;7.600;1.000;0.000;16.000
13/10/2010;10:59:00;2.202;0.372;235.180;9.400;0.000;0.000;28.000
20/7/2010;19:14:00;0.770;0.110;241.550;3.200;0.000;1.000;0.000
27/12/2008;13:53:00;1.328;0.074;243.710;5.400;0.000;0.000;0.000
27/10/2008;16:54:00;0.208;0.050;243.350;0.800;0.000;0.000;0.000
10/6/2010;15:39:00;0.260;0.062;242.240;1.200;0.000;0.000;1.000
6/11/2008;05:45:00;0.462;0.062;240.950;2.000;0.000;1.000;0.000
8/3/2008;06:35:00;0.402;0.184;245.010;1.800;0.000;0.000;0.000
27/10/2007;01:34:00;0.486;0.080;241.640;2.200;0.000;1.000;0.000
25/10/2009;09:08:00;1.284;0.046;238.120;5.400;0.000;0.000;18.000
8/1/2010;18:55:00;1.920;0.104;242.750;7.800;0.000;0.000;1.000
3/1/2009;23:41:00;0.410;0.000;243.730;1.800;0.000;0.000;0.000
8/12/2008;03:12:00;0.382;0.056;246.520;1.800;0.000;0.000;0.000
25/8/2007;09:32:00;1.238;0.098;238.650;5.200;0.000;2.000;18.000
16/11/2010;02:49:00;1.360;0.000;243.030;5.600;0.000;0.000;18.000
5/7/2008;21:24:00;0.450;0.146;241.190;1.800;0.000;4.000;1.000
18/10/2009;07:43:00;0.396;0.184;241.600;1.800;0.000;0.000;0.000
28/3/2008;00:07:00;0.226;0.000;244.940;1.000;0.000;0.000;0.000
17/10/2010;03:56:00;0.358;0.088;244.300;1.600;0.000;0.000;1.000
13/4/2009;15:59:00;0.368;0.000;243.770;1.600;0.000;0.000;1.000
14/10/2010;09:27:00;2.366;0.076;237.060;9.800;0.000;18.000;18.000
7/10/2008;11:10:00;1.528;0.052;234.840;6.600;0.000;0.000;18.000
9/10/2009;17:35:00;0.288;0.090;240.030;1.200;0.000;0.000;1.000
1/11/2007;16:54:00;0.368;0.198;240.090;1.600;0.000;2.000;0.000
27/11/2008;03:37:00;1.834;0.054;240.510;7.600;0.000;0.000;0.000
15/9/2010;03:24:00;0.244;0.086;241.880;1.000;0.000;1.000;1.000
15/1/2007;01:03:00;1.278;0.000;241.000;5.200;0.000;0.000;18.000
9/1/2009;17:07:00;0.482;0.048;243.010;2.000;0.000;0.000;0.000
29/7/2007;16:32:00;0.102;0.000;237.470;0.400;0.000;0.000;0.000
14/8/2008;06:49:00;0.080;0.000;240.330;0.200;0.000;0.000;1.000
25/10/2010;00:34:00;0.500;0.116;240.090;2.200;0.000;0.000;1.000
6/8/2009;14:36:00;0.848;0.140;241.240;3.600;0.000;0.000;12.000
15/3/2010;20:25:00;2.792;0.000;239.190;11.600;0.000;1.000;18.000
27/4/2010;08:25:00;2.342;0.302;238.840;9.800;0.000;1.000;18.000
2/6/2007;18:32:00;1.624;0.252;233.740;7.000;0.000;0.000;17.000
18/11/2009;08:08:00;2.244;0.150;239.080;9.400;0.000;1.000;18.000
19/4/2010;14:09:00;1.328;0.076;240.610;5.400;0.000;0.000;18.000
29/1/2008;13:00:00;2.334;0.118;239.340;9.800;2.000;3.000;18.000
5/11/2010;05:23:00;0.466;0.234;249.160;2.000;0.000;0.000;1.000
17/11/2008;09:29:00;1.450;0.196;240.620;6.000;0.000;2.000;18.000
15/4/2007;05:35:00;0.320;0.146;240.100;1.400;0.000;1.000;0.000
12/12/2009;08:02:00;2.344;0.254;243.660;9.600;0.000;0.000;19.000
1/8/2010;14:34:00;0.154;0.000;240.590;0.600;0.000;0.000;1.000
22/3/2010;22:58:00;0.326;0.090;242.850;1.400;0.000;0.000;1.000
11/10/2009;07:01:00;0.332;0.124;243.690;1.400;0.000;0.000;0.000
19/12/2009;08:12:00;3.172;0.402;245.530;13.000;0.000;1.000;19.000
7/6/2010;13:07:00;0.488;0.162;243.660;2.200;0.000;0.000;0.000
24/12/2006;05:58:00;1.950;0.224;245.330;8.800;0.000;0.000;0.000
22/3/2010;12:47:00;1.668;0.092;241.550;6.800;0.000;2.000;19.000
1/7/2010;16:48:00;1.252;0.290;238.160;5.400;0.000;1.000;0.000
10/7/2009;18:52:00;0.312;0.122;244.970;1.400;0.000;0.000;1.000
20/1/2009;16:37:00;1.358;0.000;248.170;5.400;0.000;0.000;19.000
7/10/2007;01:20:00;0.344;0.000;240.320;1.400;0.000;0.000;0.000
1/1/2009;21:08:00;3.270;0.054;241.210;13.600;0.000;35.000;0.000
16/12/2007;06:40:00;0.224;0.000;246.260;1.000;0.000;0.000;0.000
16/7/2008;03:30:00;0.308;0.220;240.300;1.600;0.000;2.000;0.000
4/4/2007;03:27:00;0.312;0.108;241.640;1.400;0.000;0.000;0.000
16/4/2008;06:20:00;1.428;0.062;242.530;5.800;0.000;0.000;19.000
12/1/2009;03:32:00;0.226;0.000;252.150;0.800;0.000;0.000;0.000
10/9/2007;08:29:00;0.196;0.116;241.910;1.000;0.000;1.000;0.000
3/7/2008;09:22:00;0.908;0.216;238.920;3.800;0.000;1.000;12.000
3/8/2008;10:23:00;0.324;0.248;239.450;1.600;0.000;2.000;1.000
21/8/2010;19:50:00;?;?;?;?;?;?;
20/4/2008;03:46:00;0.348;0.112;242.410;1.400;0.000;0.000;1.000
27/10/2008;20:32:00;0.206;0.052;242.920;0.800;0.000;0.000;0.000
4/11/2007;20:10:00;1.816;0.000;235.810;7.600;0.000;1.000;17.000
4/4/2009;03:27:00;0.474;0.226;242.370;2.200;0.000;0.000;0.000
12/6/2007;09:50:00;0.542;0.312;236.220;2.800;0.000;1.000;0.000
1/5/2010;07:54:00;1.022;0.362;239.390;4.400;0.000;1.000;12.000
9/8/2009;15:58:00;0.288;0.234;242.870;1.400;0.000;1.000;0.000
14/12/2008;07:00:00;0.364;0.084;241.420;1.600;0.000;0.000;0.000
24/3/2009;17:39:00;0.362;0.000;244.560;1.600;0.000;0.000;0.000
13/4/2007;17:35:00;0.390;0.224;240.790;1.800;0.000;0.000;0.000
20/4/2010;23:58:00;0.916;0.398;242.350;4.200;0.000;1.000;8.000
7/2/2009;05:38:00;0.394;0.218;247.810;1.800;0.000;0.000;0.000
21/7/2009;23:54:00;0.324;0.278;245.960;1.600;0.000;1.000;1.000
1/8/2010;21:39:00;0.254;0.114;238.920;1.200;0.000;0.000;1.000
8/5/2008;07:20:00;0.970;0.000;237.470;4.000;0.000;0.000;0.000
10/1/2007;08:01:00;2.970;0.086;237.840;12.400;0.000;0.000;17.000
18/11/2010;08:02:00;2.168;0.000;240.960;9.000;0.000;1.000;17.000
5/4/2010;17:21:00;0.758;0.186;241.930;3.200;0.000;0.000;0.000
31/3/2009;17:14:00;1.412;0.000;241.070;5.800;0.000;0.000;18.000
2/5/2008;21:48:00;0.678;0.102;240.080;2.800;0.000;0.000;1.000
15/8/2008;20:20:00;0.262;0.258;241.760;1.400;0.000;0.000;0.000
7/1/2010;19:25:00;2.316;0.074;239.980;9.600;0.000;0.000;1.000
31/5/2008;11:04:00;0.584;0.078;238.670;2.800;0.000;0.000;1.000
17/3/2008;04:15:00;0.296;0.060;242.610;1.200;0.000;0.000;0.000
14/7/2007;23:41:00;0.222;0.090;241.840;1.000;0.000;0.000;0.000
4/11/2007;17:09:00;1.312;0.436;239.130;5.800;0.000;0.000;0.000
1/4/2010;12:45:00;1.384;0.054;242.370;5.600;0.000;0.000;19.000
21/7/2010;23:07:00;3.552;0.732;240.740;15.000;0.000;0.000;30.000
12/1/2007;16:06:00;0.334;0.188;246.450;1.600;0.000;0.000;0.000
28/10/2007;17:09:00;0.234;0.000;239.310;1.000;0.000;0.000;0.000
20/7/2009;09:33:00;0.220;0.130;242.440;1.000;0.000;1.000;1.000
5/1/2010;10:56:00;1.426;0.000;246.210;5.800;0.000;0.000;19.000
24/8/2010;03:54:00;0.890;0.190;240.680;3.800;0.000;0.000;12.000
7/3/2007;07:56:00;1.500;0.084;237.570;6.200;0.000;0.000;17.000
15/2/2008;07:19:00;2.956;0.122;238.870;12.400;0.000;0.000;17.000
30/10/2007;08:28:00;0.226;0.000;243.010;1.000;0.000;0.000;0.000
28/11/2009;11:34:00;0.324;0.000;244.690;1.400;0.000;0.000;1.000
26/11/2007;12:18:00;1.706;0.282;238.440;7.200;0.000;1.000;18.000
13/12/2009;10:17:00;0.372;0.132;247.630;1.600;0.000;0.000;0.000
23/1/2008;23:49:00;0.442;0.234;244.260;2.000;0.000;0.000;0.000
7/6/2010;18:04:00;0.178;0.000;242.330;0.800;0.000;0.000;0.000
5/7/2009;19:28:00;3.732;0.458;240.020;15.800;33.000;0.000;18.000
2/10/2010;14:20:00;1.924;0.000;243.320;7.800;0.000;0.000;18.000
18/7/2010;08:37:00;0.728;0.190;242.260;3.200;0.000;0.000;10.000
13/12/2008;22:23:00;0.422;0.090;246.560;1.800;0.000;0.000;0.000
1/1/2007;15:12:00;2.644;0.132;238.450;11.000;0.000;1.000;18.000
30/12/2009;17:02:00;1.592;0.230;239.260;6.600;0.000;1.000;1.000
27/3/2010;21:39:00;1.160;0.154;241.730;4.800;0.000;1.000;0.000
1/6/2009;16:57:00;1.430;0.072;242.470;6.000;0.000;0.000;18.000
10/5/2008;00:56:00;0.418;0.192;240.900;1.800;0.000;0.000;1.000
29/8/2009;06:52:00;1.230;0.000;242.690;5.000;0.000;0.000;18.000
7/9/2009;13:56:00;0.300;0.238;240.160;1.600;0.000;1.000;0.000
13/4/2010;06:11:00;0.232;0.000;240.350;1.000;0.000;0.000;1.000
17/3/2010;03:45:00;0.504;0.368;242.050;2.600;0.000;1.000;1.000
13/11/2008;21:48:00;1.180;0.094;236.920;5.000;0.000;0.000;0.000
9/2/2007;20:25:00;4.012;0.264;236.660;17.000;0.000;38.000;0.000
12/11/2007;16:35:00;1.294;0.000;240.810;5.200;0.000;0.000;18.000
24/10/2007;12:58:00;0.226;0.000;244.210;1.000;0.000;0.000;0.000
3/2/2010;15:58:00;2.386;0.136;245.380;9.800;0.000;12.000;19.000
21/10/2007;16:06:00;3.328;0.114;240.620;14.000;0.000;30.000;18.000
27/9/2010;01:51:00;?;?;?;?;?;?;
22/8/2007;19:59:00;1.910;0.338;240.100;8.000;0.000;0.000;17.000
25/12/2008;20:03:00;1.318;0.102;242.070;5.400;0.000;0.000;0.000
6/12/2009;03:54:00;0.276;0.000;243.990;1.200;0.000;0.000;1.000
13/7/2008;20:57:00;0.520;0.220;239.020;2.400;0.000;2.000;1.000
10/11/2008;21:49:00;2.760;0.096;236.700;11.600;0.000;0.000;17.000
31/3/2010;09:54:00;1.620;0.000;242.980;6.600;0.000;0.000;18.000
11/2/2007;18:59:00;3.742;0.196;232.900;16.000;0.000;1.000;16.000
12/3/2010;06:39:00;0.324;0.126;245.460;1.400;0.000;1.000;1.000
18/4/2007;10:36:00;1.576;0.000;239.010;6.600;0.000;0.000;18.000
22/7/2009;01:45:00;0.148;0.000;242.700;0.600;0.000;0.000;1.000
29/8/2008;07:23:00;0.248;0.248;238.800;1.400;0.000;0.000;0.000
5/5/2010;13:08:00;1.362;0.046;238.310;5.600;0.000;0.000;18.000
19/1/2007;20:50:00;1.520;0.190;236.940;6.400;0.000;0.000;0.000
25/12/2006;20:20:00;1.618;0.396;241.630;6.800;0.000;0.000;0.000
20/5/2010;01:25:00;0.486;0.208;242.840;2.200;0.000;2.000;1.000
29/6/2008;07:03:00;0.310;0.246;240.360;1.600;0.000;2.000;0.000
25/9/2007;11:40:00;1.818;0.070;233.560;7.800;0.000;0.000;16.000
25/10/2008;09:11:00;1.944;0.090;237.020;8.200;0.000;0.000;17.000
13/9/2007;05:54:00;0.186;0.094;241.280;0.800;0.000;1.000;0.000
27/3/2010;19:16:00;1.574;0.136;235.460;6.600;0.000;3.000;0.000
20/5/2009;07:17:00;1.734;0.166;239.520;7.200;0.000;2.000;18.000
15/9/2010;23:18:00;0.888;0.234;244.520;3.600;0.000;1.000;0.000
4/10/2010;15:00:00;0.726;0.362;243.810;3.600;0.000;1.000;5.000
27/7/2008;18:27:00;2.420;0.054;236.570;10.200;0.000;38.000;1.000
4/9/2007;05:14:00;0.120;0.000;239.530;0.600;0.000;0.000;0.000
8/5/2007;09:08:00;0.378;0.108;233.860;1.600;0.000;0.000;0.000
18/2/2010;00:45:00;0.412;0.204;243.220;1.800;0.000;1.000;1.000
13/11/2007;06:54:00;1.696;0.098;240.970;7.000;0.000;0.000;0.000
2/10/2009;16:41:00;0.134;0.000;240.600;0.800;0.000;0.000;1.000
7/6/2009;05:24:00;0.350;0.250;242.820;1.800;0.000;2.000;1.000
1/10/2008;16:17:00;0.250;0.000;244.870;1.000;0.000;0.000;1.000
13/12/2008;05:07:00;0.208;0.054;242.220;0.800;0.000;0.000;0.000
26/4/2008;15:51:00;0.708;0.122;241.180;3.000;0.000;1.000;1.000
6/3/2008;20:42:00;2.204;0.150;232.220;9.400;0.000;0.000;0.000
20/8/2007;00:10:00;0.116;0.000;241.180;0.600;0.000;0.000;0.000
20/3/2009;12:47:00;1.300;0.046;242.760;5.200;0.000;0.000;18.000
13/9/2009;10:03:00;0.506;0.302;241.600;2.600;1.000;1.000;4.000
19/6/2008;06:40:00;1.350;0.000;237.140;5.600;0.000;0.000;18.000
23/9/2007;12:38:00;0.712;0.400;240.390;3.400;0.000;1.000;0.000
16/11/2008;22:26:00;1.160;0.070;240.580;4.800;0.000;1.000;0.000
7/6/2008;07:33:00;4.490;0.000;234.050;19.200;0.000;0.000;1.000
18/2/2008;11:25:00;1.366;0.066;240.540;5.600;0.000;0.000;18.000
19/6/2009;03:31:00;0.314;0.172;242.490;1.600;0.000;0.000;1.000
30/4/2010;12:29:00;1.484;0.200;240.510;6.200;0.000;0.000;19.000
17/11/2008;05:43:00;0.330;0.082;243.150;1.400;0.000;0.000;0.000
27/4/2009;22:16:00;1.282;0.074;242.960;5.200;0.000;0.000;1.000
29/4/2010;18:54:00;1.600;0.304;240.550;6.600;0.000;1.000;19.000
23/12/2006;22:20:00;3.480;0.196;237.880;14.600;0.000;0.000;0.000
10/8/2009;03:20:00;0.964;0.304;242.250;4.200;0.000;0.000;13.000
21/12/2006;14:26:00;1.538;0.210;242.650;6.400;0.000;2.000;18.000
23/5/2009;19:04:00;1.642;0.138;239.290;6.800;0.000;0.000;19.000
5/2/2010;00:52:00;1.690;0.052;243.190;7.000;0.000;0.000;19.000
19/1/2009;00:17:00;1.386;0.050;247.500;5.600;0.000;0.000;19.000
5/3/2008;21:16:00;1.742;0.084;238.440;7.200;0.000;0.000;0.000
14/3/2010;23:27:00;0.630;0.000;244.560;2.600;0.000;0.000;0.000
13/2/2009;08:17:00;2.536;0.000;237.050;10.600;2.000;0.000;18.000
23/6/2007;21:49:00;0.310;0.246;241.140;1.600;0.000;1.000;0.000
29/3/2007;01:44:00;0.290;0.092;241.510;1.200;0.000;0.000;0.000
27/3/2010;16:19:00;1.412;0.162;238.710;5.800;0.000;1.000;19.000
21/1/2008;16:38:00;0.408;0.090;242.300;1.800;0.000;0.000;0.000
8/5/2009;11:44:00;1.920;0.322;241.860;8.400;0.000;0.000;0.000
13/2/2008;00:48:00;0.468;0.096;245.640;2.000;0.000;2.000;0.000
20/11/2010;07:14:00;3.562;0.066;240.480;15.000;0.000;0.000;18.000
21/3/2010;10:24:00;?;?;?;?;?;?;
1/7/2009;11:04:00;0.282;0.106;240.180;1.200;0.000;1.000;0.000
19/12/2008;22:10:00;2.348;0.058;237.580;10.000;0.000;0.000;18.000
21/3/2009;16:52:00;2.702;0.442;238.550;12.000;28.000;1.000;0.000
9/11/2010;02:49:00;0.364;0.094;242.340;1.600;0.000;0.000;1.000
28/10/2009;11:34:00;0.418;0.220;240.890;2.000;0.000;0.000;1.000
7/11/2007;06:05:00;0.394;0.208;239.310;1.800;0.000;0.000;0.000
13/6/2010;22:05:00;2.430;0.168;237.290;10.200;1.000;2.000;18.000
3/1/2008;06:41:00;0.536;0.000;244.990;2.200;0.000;0.000;0.000
24/3/2009;11:18:00;1.972;0.204;239.390;8.800;0.000;1.000;17.000
28/3/2010;11:29:00;3.064;0.134;238.890;13.000;0.000;28.000;18.000
29/7/2008;09:40:00;1.622;0.214;236.850;7.000;1.000;0.000;18.000
16/3/2010;17:36:00;0.750;0.252;242.520;3.200;0.000;1.000;1.000
9/7/2007;22:35:00;5.884;0.096;235.340;25.000;37.000;0.000;17.000
25/2/2009;14:08:00;0.324;0.110;242.290;1.400;0.000;0.000;0.000
21/4/2010;11:05:00;1.800;0.186;240.400;7.400;0.000;1.000;19.000
19/2/2008;07:29:00;1.028;0.104;239.590;4.400;0.000;0.000;0.000
